experiment,method,N,seed,selected_real_utility,violation_rate
rendered_visual_simulator,random,8,1,0.5703437158362459,0.6619687582555365
rendered_visual_simulator,random,8,2,0.5638531309805557,0.6942425937202347
rendered_visual_simulator,random,8,3,0.5837937454163084,0.6200131716990895
rendered_visual_simulator,random,16,1,0.5597008016851215,0.6802633294116595
rendered_visual_simulator,random,16,2,0.5498116301439429,0.7364515633617807
rendered_visual_simulator,random,16,3,0.5725288159900133,0.6387098796247532
rendered_visual_simulator,random,32,1,0.5531691305755168,0.6861782091231383
rendered_visual_simulator,random,32,2,0.5187552286640958,0.8080177197523766
rendered_visual_simulator,random,32,3,0.5566608894849545,0.6685339246574469
rendered_visual_simulator,random,64,1,0.5866822834948234,0.6247446918870448
rendered_visual_simulator,random,64,2,0.46495494526257575,0.8968820384495273
rendered_visual_simulator,random,64,3,0.5213070207101378,0.7275501084861709
rendered_visual_simulator,random,128,1,0.72875,0.375
rendered_visual_simulator,random,128,2,0.35125000000000006,1.0
rendered_visual_simulator,random,128,3,0.44875,0.875
rendered_visual_simulator,oracle,1,1,0.580791015625,0.6533203125
rendered_visual_simulator,oracle,1,2,0.57599609375,0.666015625
rendered_visual_simulator,oracle,1,3,0.593974609375,0.611328125
rendered_visual_simulator,oracle,2,1,0.7674404835137796,0.4297105684055118
rendered_visual_simulator,oracle,2,2,0.7561448080708661,0.4585153174212598
rendered_visual_simulator,oracle,2,3,0.7892970287893701,0.37379275344488194
rendered_visual_simulator,oracle,4,1,0.9096052724268842,0.19011155734439447
rendered_visual_simulator,oracle,4,2,0.8988053813976378,0.2265415651168604
rendered_visual_simulator,oracle,4,3,0.929097309828459,0.14003160933008374
rendered_visual_simulator,oracle,8,1,0.9802050641903313,0.040915379991987036
rendered_visual_simulator,oracle,8,2,0.9755989949288895,0.0583828897893601
rendered_visual_simulator,oracle,8,3,0.9886520933441694,0.02006501924914407
rendered_visual_simulator,oracle,16,1,0.9985812561312655,0.002512179871318286
rendered_visual_simulator,oracle,16,2,0.997680196079795,0.004365298174377493
rendered_visual_simulator,oracle,16,3,0.9995365451004175,0.0004998504991596471
rendered_visual_simulator,oracle,32,1,0.9999934498050862,1.0085396654031668e-05
rendered_visual_simulator,oracle,32,2,0.9999656427695797,3.1890676334846094e-05
rendered_visual_simulator,oracle,32,3,0.9999992618040967,5.761335245506137e-07
rendered_visual_simulator,oracle,64,1,0.9999999999945358,6.67894081574387e-12
rendered_visual_simulator,oracle,64,2,0.9999999986303344,7.813232142377505e-10
rendered_visual_simulator,oracle,64,3,0.9999999999999842,1.414531952455569e-14
rendered_visual_simulator,oracle,128,1,1.0,0.0
rendered_visual_simulator,oracle,128,2,1.0,0.0
rendered_visual_simulator,oracle,128,3,1.0,0.0
rendered_visual_simulator,torch_semantic,1,1,0.580791015625,0.6533203125
rendered_visual_simulator,torch_semantic,1,2,0.57599609375,0.666015625
rendered_visual_simulator,torch_semantic,1,3,0.593974609375,0.611328125
rendered_visual_simulator,torch_semantic,2,1,0.5473782757135828,0.7740987942913385
rendered_visual_simulator,torch_semantic,2,2,0.5620493971456694,0.7460476131889764
rendered_visual_simulator,torch_semantic,2,3,0.5760796013779528,0.7103223425196851
rendered_visual_simulator,torch_semantic,4,1,0.49579770742524376,0.9118103908886389
rendered_visual_simulator,torch_semantic,4,2,0.4943693619547557,0.8910724128233971
rendered_visual_simulator,torch_semantic,4,3,0.508677279363517,0.8663898692350956
rendered_visual_simulator,torch_semantic,8,1,0.45796061504805335,0.9872603043554722
rendered_visual_simulator,torch_semantic,8,2,0.4329233418990316,0.9812591900764142
rendered_visual_simulator,torch_semantic,8,3,0.4519818730050755,0.9753904802121356
rendered_visual_simulator,torch_semantic,16,1,0.44750595785706937,0.999716339857442
rendered_visual_simulator,torch_semantic,16,2,0.41522576150604257,0.9990755387384461
rendered_visual_simulator,torch_semantic,16,3,0.44328733477020155,0.9991931741766755
rendered_visual_simulator,torch_semantic,32,1,0.4485222717853377,0.9999998950202156
rendered_visual_simulator,torch_semantic,32,2,0.42040659502790084,0.9999947494062109
rendered_visual_simulator,torch_semantic,32,3,0.45171519875164956,0.9999994346168277
rendered_visual_simulator,torch_semantic,64,1,0.4562723625001877,1.0
rendered_visual_simulator,torch_semantic,64,2,0.4394887313386162,0.9999999999932876
rendered_visual_simulator,torch_semantic,64,3,0.45505241178784306,0.9999999999999984
rendered_visual_simulator,torch_semantic,128,1,0.45781250000000007,1.0
rendered_visual_simulator,torch_semantic,128,2,0.46208333333333335,1.0
rendered_visual_simulator,torch_semantic,128,3,0.4447727272727273,1.0
rendered_visual_simulator,torch_calibrated,1,1,0.580791015625,0.6533203125
rendered_visual_simulator,torch_calibrated,1,2,0.57599609375,0.666015625
rendered_visual_simulator,torch_calibrated,1,3,0.593974609375,0.611328125
rendered_visual_simulator,torch_calibrated,2,1,0.7664812223179134,0.4293645423228346
rendered_visual_simulator,torch_calibrated,2,2,0.754056502214567,0.4661048228346457
rendered_visual_simulator,torch_calibrated,2,3,0.7883776759350394,0.37287770669291337
rendered_visual_simulator,torch_calibrated,4,1,0.9086847207770904,0.1890196030183727
rendered_visual_simulator,torch_calibrated,4,2,0.8972039359533184,0.23078886623547057
rendered_visual_simulator,torch_calibrated,4,3,0.9284017730205599,0.13779942350956131
rendered_visual_simulator,torch_calibrated,8,1,0.9797665943695226,0.039575088234619825
rendered_visual_simulator,torch_calibrated,8,2,0.9749654484300532,0.05862898269426194
rendered_visual_simulator,torch_calibrated,8,3,0.9881340672396783,0.01835047081780178
rendered_visual_simulator,torch_calibrated,16,1,0.9985396254981848,0.002160589897969487
rendered_visual_simulator,torch_calibrated,16,2,0.9976067799159034,0.0046465753667685634
rendered_visual_simulator,torch_calibrated,16,3,0.9989757812406999,0.0003033549182353448
rendered_visual_simulator,torch_calibrated,32,1,0.9999933357869699,6.375222922111031e-06
rendered_visual_simulator,torch_calibrated,32,2,0.9999653554612116,6.312864447307149e-05
rendered_visual_simulator,torch_calibrated,32,3,0.9994020561204542,9.11160229852079e-08
rendered_visual_simulator,torch_calibrated,64,1,0.999999999994531,1.3162319783432834e-12
rendered_visual_simulator,torch_calibrated,64,2,0.9999999986302708,5.004974961206899e-09
rendered_visual_simulator,torch_calibrated,64,3,0.9994008722843668,1.0776986470437421e-16
rendered_visual_simulator,torch_calibrated,128,1,1.0,0.0
rendered_visual_simulator,torch_calibrated,128,2,1.0,0.0
rendered_visual_simulator,torch_calibrated,128,3,0.999400871459695,0.0
