experiment,method,N,seed,selected_real_utility,violation_rate
semantic_distractors_object_binding,semantic_plus_physical,64,3,0.7694119263846241,0.2712800866063245
semantic_distractors_object_binding,semantic_plus_physical,128,1,0.7875,0.25
semantic_distractors_object_binding,semantic_plus_physical,128,2,0.7875,0.25
semantic_distractors_object_binding,semantic_plus_physical,128,3,0.7875,0.25
semantic_distractors_object_binding,grounded_combined,1,1,0.403759765625,0.8212890625
semantic_distractors_object_binding,grounded_combined,1,2,0.40143229166666666,0.8203125
semantic_distractors_object_binding,grounded_combined,1,3,0.42295735677083335,0.7900390625
semantic_distractors_object_binding,grounded_combined,2,1,0.5083373062253937,0.6745355561023623
semantic_distractors_object_binding,grounded_combined,2,2,0.5099327427821523,0.6737973671259843
semantic_distractors_object_binding,grounded_combined,2,3,0.548097625492126,0.6263072096456692
semantic_distractors_object_binding,grounded_combined,4,1,0.6675334938601425,0.45511014248218973
semantic_distractors_object_binding,grounded_combined,4,2,0.6690355460450257,0.4564416947881515
semantic_distractors_object_binding,grounded_combined,4,3,0.7201789658128671,0.39195832161604804
semantic_distractors_object_binding,grounded_combined,8,1,0.8566068598298728,0.2075067625466448
semantic_distractors_object_binding,grounded_combined,8,2,0.8552223146038771,0.21287388826680337
semantic_distractors_object_binding,grounded_combined,8,3,0.8990114745333624,0.1524650702051289
semantic_distractors_object_binding,grounded_combined,16,1,0.9726522865912416,0.04350758437172626
semantic_distractors_object_binding,grounded_combined,16,2,0.970450490367845,0.04892555212226946
semantic_distractors_object_binding,grounded_combined,16,3,0.9866845695438615,0.022881061665125667
semantic_distractors_object_binding,grounded_combined,32,1,0.9989738485798376,0.0018698699044259028
semantic_distractors_object_binding,grounded_combined,32,2,0.9986415536434766,0.0027712812493557865
semantic_distractors_object_binding,grounded_combined,32,3,0.9997237098831112,0.0005442062838708278
semantic_distractors_object_binding,grounded_combined,64,1,0.9999995444019907,9.453820006029353e-07
semantic_distractors_object_binding,grounded_combined,64,2,0.9999985973480113,3.6220402162922437e-06
semantic_distractors_object_binding,grounded_combined,64,3,0.9999999139589428,1.7649255396990544e-07
semantic_distractors_object_binding,grounded_combined,128,1,1.0,0.0
semantic_distractors_object_binding,grounded_combined,128,2,1.0,0.0
semantic_distractors_object_binding,grounded_combined,128,3,1.0,0.0
semantic_distractors_object_binding,random,1,1,0.403759765625,0.8212890625
semantic_distractors_object_binding,random,1,2,0.40143229166666666,0.8203125
semantic_distractors_object_binding,random,1,3,0.42295735677083335,0.7900390625
semantic_distractors_object_binding,random,2,1,0.4042645792322835,0.8238035187007874
semantic_distractors_object_binding,random,2,2,0.4040059567749344,0.812992125984252
semantic_distractors_object_binding,random,2,3,0.42128880618438325,0.7994279035433072
semantic_distractors_object_binding,random,4,1,0.39918294256186726,0.8305350346831646
semantic_distractors_object_binding,random,4,2,0.4112910544385077,0.8030344722534684
semantic_distractors_object_binding,random,4,3,0.42930010486970377,0.8018581388263968
semantic_distractors_object_binding,random,8,1,0.3850775252475674,0.8416720257220005
semantic_distractors_object_binding,random,8,2,0.4281841694597115,0.7794495058614609
semantic_distractors_object_binding,random,8,3,0.4498734353034146,0.792616487740542
semantic_distractors_object_binding,random,16,1,0.3539794484741372,0.8683367064547596
semantic_distractors_object_binding,random,16,2,0.45468314644756525,0.7430024588964013
semantic_distractors_object_binding,random,16,3,0.4785591808500218,0.775978916269253
semantic_distractors_object_binding,random,32,1,0.30858217092327533,0.9151399863505546
semantic_distractors_object_binding,random,32,2,0.48371722677447204,0.7028080958326781
semantic_distractors_object_binding,random,32,3,0.5010318000249157,0.7606595480648258
semantic_distractors_object_binding,random,64,1,0.27744854667189744,0.9484327358177885
semantic_distractors_object_binding,random,64,2,0.5086774259383533,0.6787180009397631
semantic_distractors_object_binding,random,64,3,0.5048405807686356,0.7390775846065946
semantic_distractors_object_binding,random,128,1,0.2895833333333333,1.0
semantic_distractors_object_binding,random,128,2,0.4822916666666667,0.75
semantic_distractors_object_binding,random,128,3,0.5718749999999999,0.625
semantic_distractors_object_binding,oracle,1,1,0.403759765625,0.8212890625
semantic_distractors_object_binding,oracle,1,2,0.40143229166666666,0.8203125
semantic_distractors_object_binding,oracle,1,3,0.42295735677083335,0.7900390625
semantic_distractors_object_binding,oracle,2,1,0.6024976675278872,0.674320250984252
semantic_distractors_object_binding,oracle,2,2,0.6011945589320866,0.6737666092519685
semantic_distractors_object_binding,oracle,2,3,0.6295965079560367,0.6240157480314961
semantic_distractors_object_binding,oracle,4,1,0.8006419390935509,0.4542018419572553
semantic_distractors_object_binding,oracle,4,2,0.7999346927337208,0.4563149606299213
semantic_distractors_object_binding,oracle,4,3,0.8293121121578553,0.3893546470753656
semantic_distractors_object_binding,oracle,8,1,0.9360231111576408,0.2054409503676808
semantic_distractors_object_binding,oracle,8,2,0.9347747311434245,0.21260051624126788
semantic_distractors_object_binding,oracle,8,3,0.9547847574661315,0.1530196405422295
semantic_distractors_object_binding,oracle,16,1,0.9897329748296142,0.041530745634399555
semantic_distractors_object_binding,oracle,16,2,0.9884377286082539,0.04869620438445783
semantic_distractors_object_binding,oracle,16,3,0.9951445925470479,0.028659939997066855
semantic_distractors_object_binding,oracle,32,1,0.9996424712290993,0.0015673470645617684
semantic_distractors_object_binding,oracle,32,2,0.9994543847791113,0.002747453183755326
semantic_distractors_object_binding,oracle,32,3,0.999920933101187,0.00873061992211824
semantic_distractors_object_binding,oracle,64,1,0.9999998306559466,6.993073604583402e-07
semantic_distractors_object_binding,oracle,64,2,0.9999995134180137,3.6178561539289912e-06
semantic_distractors_object_binding,oracle,64,3,0.9999999947696445,0.008370557589154521
semantic_distractors_object_binding,oracle,128,1,1.0,0.0
semantic_distractors_object_binding,oracle,128,2,1.0,0.0
semantic_distractors_object_binding,oracle,128,3,1.0,0.008370535714285714
