experiment,method,N,seed,selected_real_utility,violation_rate
noisy_verifier_calibration_robustness,raw_semantic,1,1,0.5586132812500001,0.7451171875
noisy_verifier_calibration_robustness,raw_semantic,1,2,0.5566894531250001,0.75
noisy_verifier_calibration_robustness,raw_semantic,1,3,0.575908203125,0.69140625
noisy_verifier_calibration_robustness,raw_semantic,2,1,0.5732500307578741,0.7665169783464567
noisy_verifier_calibration_robustness,raw_semantic,2,2,0.5683741387795276,0.7722840797244095
noisy_verifier_calibration_robustness,raw_semantic,2,3,0.5873089936023622,0.7186423474409449
noisy_verifier_calibration_robustness,raw_semantic,4,1,0.5332958087270343,0.8903710161229845
noisy_verifier_calibration_robustness,raw_semantic,4,2,0.5189399951959132,0.8943463629546307
noisy_verifier_calibration_robustness,raw_semantic,4,3,0.5334499954302587,0.861218023528309
noisy_verifier_calibration_robustness,raw_semantic,8,1,0.49000559494008716,0.9838383998972883
noisy_verifier_calibration_robustness,raw_semantic,8,2,0.4667783510996497,0.9846946044085516
noisy_verifier_calibration_robustness,raw_semantic,8,3,0.47959653457676654,0.9743301118164205
noisy_verifier_calibration_robustness,raw_semantic,16,1,0.48097195029548595,0.9997269639718618
noisy_verifier_calibration_robustness,raw_semantic,16,2,0.4499347607781906,0.9997479968410217
noisy_verifier_calibration_robustness,raw_semantic,16,3,0.47026644936838713,0.9991551112182726
noisy_verifier_calibration_robustness,raw_semantic,32,1,0.47407724622151426,0.9999999593521736
noisy_verifier_calibration_robustness,raw_semantic,32,2,0.44712998609806726,0.9999999716219435
noisy_verifier_calibration_robustness,raw_semantic,32,3,0.4779195372692561,0.9999993024587355
noisy_verifier_calibration_robustness,raw_semantic,64,1,0.45875506934087457,1.0
noisy_verifier_calibration_robustness,raw_semantic,64,2,0.4460225304427725,1.0
noisy_verifier_calibration_robustness,raw_semantic,64,3,0.4924750104774114,0.9999999999999957
noisy_verifier_calibration_robustness,raw_semantic,128,1,0.44500000000000006,1.0
noisy_verifier_calibration_robustness,raw_semantic,128,2,0.4275000000000001,1.0
noisy_verifier_calibration_robustness,raw_semantic,128,3,0.50875,1.0
noisy_verifier_calibration_robustness,ideal_verifier,1,1,0.5586132812500001,0.7451171875
noisy_verifier_calibration_robustness,ideal_verifier,1,2,0.5566894531250001,0.75
noisy_verifier_calibration_robustness,ideal_verifier,1,3,0.575908203125,0.69140625
noisy_verifier_calibration_robustness,ideal_verifier,2,1,0.6859155081200787,0.5547643946850394
noisy_verifier_calibration_robustness,ideal_verifier,2,2,0.680665754183071,0.5654219980314961
noisy_verifier_calibration_robustness,ideal_verifier,2,3,0.7212355437992126,0.47846948818897633
noisy_verifier_calibration_robustness,ideal_verifier,4,1,0.8374401862657792,0.30676124859392573
noisy_verifier_calibration_robustness,ideal_verifier,4,2,0.823981917416573,0.3271256092988377
noisy_verifier_calibration_robustness,ideal_verifier,4,3,0.8758548757967755,0.22970475956130482
noisy_verifier_calibration_robustness,ideal_verifier,8,1,0.9514595281586957,0.09275747345104038
noisy_verifier_calibration_robustness,ideal_verifier,8,2,0.9362210547646731,0.12017370123646559
noisy_verifier_calibration_robustness,ideal_verifier,8,3,0.9722395618266899,0.053305256153573184
noisy_verifier_calibration_robustness,ideal_verifier,16,1,0.9956880319112975,0.007994889839117296
noisy_verifier_calibration_robustness,ideal_verifier,16,2,0.9852051204692437,0.030130388227361703
noisy_verifier_calibration_robustness,ideal_verifier,16,3,0.9985787540273228,0.002827996378046086
noisy_verifier_calibration_robustness,ideal_verifier,32,1,0.999977478089712,3.9812341026322705e-05
noisy_verifier_calibration_robustness,ideal_verifier,32,2,0.9929354421519716,0.016002907892318355
noisy_verifier_calibration_robustness,ideal_verifier,32,3,0.9999975995332333,4.997216659794746e-06
noisy_verifier_calibration_robustness,ideal_verifier,64,1,0.9999999999803217,3.41092301104205e-11
noisy_verifier_calibration_robustness,ideal_verifier,64,2,0.9965203970875696,0.00790818680531884
noisy_verifier_calibration_robustness,ideal_verifier,64,3,0.9999999999999359,1.218813507558315e-13
noisy_verifier_calibration_robustness,ideal_verifier,128,1,1.0,0.0
noisy_verifier_calibration_robustness,ideal_verifier,128,2,1.0,0.0
noisy_verifier_calibration_robustness,ideal_verifier,128,3,1.0,0.0
noisy_verifier_calibration_robustness,noisy_verifier_mild,1,1,0.5586132812500001,0.7451171875
noisy_verifier_calibration_robustness,noisy_verifier_mild,1,2,0.5566894531250001,0.75
noisy_verifier_calibration_robustness,noisy_verifier_mild,1,3,0.575908203125,0.69140625
noisy_verifier_calibration_robustness,noisy_verifier_mild,2,1,0.6503964689960631,0.5993171751968505
noisy_verifier_calibration_robustness,noisy_verifier_mild,2,2,0.6457363435039372,0.6083753690944882
noisy_verifier_calibration_robustness,noisy_verifier_mild,2,3,0.6821947281003937,0.5249753937007875
noisy_verifier_calibration_robustness,noisy_verifier_mild,4,1,0.7399912802305961,0.45442902840269966
noisy_verifier_calibration_robustness,noisy_verifier_mild,4,2,0.7394960066319836,0.45861475909261346
noisy_verifier_calibration_robustness,noisy_verifier_mild,4,3,0.7807245465410575,0.3723095823959505
noisy_verifier_calibration_robustness,noisy_verifier_mild,8,1,0.7944347057541654,0.3753585868552908
noisy_verifier_calibration_robustness,noisy_verifier_mild,8,2,0.8050638033654669,0.35910453487900024
noisy_verifier_calibration_robustness,noisy_verifier_mild,8,3,0.8275835113491656,0.3051916488444574
noisy_verifier_calibration_robustness,noisy_verifier_mild,16,1,0.8053338073554704,0.3721194071459918
noisy_verifier_calibration_robustness,noisy_verifier_mild,16,2,0.8190941472254301,0.3424809582353362
noisy_verifier_calibration_robustness,noisy_verifier_mild,16,3,0.8148313534981385,0.32806614619379454
noisy_verifier_calibration_robustness,noisy_verifier_mild,32,1,0.7803921426185643,0.42888215814419384
noisy_verifier_calibration_robustness,noisy_verifier_mild,32,2,0.7866198639965278,0.40575246833703066
noisy_verifier_calibration_robustness,noisy_verifier_mild,32,3,0.7509934042519976,0.43019186682536903
noisy_verifier_calibration_robustness,noisy_verifier_mild,64,1,0.713000561655516,0.5572807458199112
noisy_verifier_calibration_robustness,noisy_verifier_mild,64,2,0.7328028915802649,0.5188164100020594
noisy_verifier_calibration_robustness,noisy_verifier_mild,64,3,0.6270025046321143,0.6254939149644692
noisy_verifier_calibration_robustness,noisy_verifier_mild,128,1,0.62375,0.75
noisy_verifier_calibration_robustness,noisy_verifier_mild,128,2,0.70125,0.625
noisy_verifier_calibration_robustness,noisy_verifier_mild,128,3,0.45500000000000007,0.875
noisy_verifier_calibration_robustness,noisy_verifier_harsh,1,1,0.5586132812500001,0.7451171875
noisy_verifier_calibration_robustness,noisy_verifier_harsh,1,2,0.5566894531250001,0.75
noisy_verifier_calibration_robustness,noisy_verifier_harsh,1,3,0.575908203125,0.69140625
noisy_verifier_calibration_robustness,noisy_verifier_harsh,2,1,0.6226777805118112,0.6444389763779528
noisy_verifier_calibration_robustness,noisy_verifier_harsh,2,2,0.6154303026574803,0.6543583907480315
noisy_verifier_calibration_robustness,noisy_verifier_harsh,2,3,0.6537699926181103,0.5799858513779528
noisy_verifier_calibration_robustness,noisy_verifier_harsh,4,1,0.659788044267904,0.592156179696288
noisy_verifier_calibration_robustness,noisy_verifier_harsh,4,2,0.6603923891544807,0.5861947881514811
noisy_verifier_calibration_robustness,noisy_verifier_harsh,4,3,0.6985705664135733,0.5210765138732659
noisy_verifier_calibration_robustness,noisy_verifier_harsh,8,1,0.649631933393817,0.6265747284151852
noisy_verifier_calibration_robustness,noisy_verifier_harsh,8,2,0.6704880257612553,0.5855024357290617
noisy_verifier_calibration_robustness,noisy_verifier_harsh,8,3,0.6970883957805565,0.5441825797014238
noisy_verifier_calibration_robustness,noisy_verifier_harsh,16,1,0.6150156734219713,0.714206904709015
noisy_verifier_calibration_robustness,noisy_verifier_harsh,16,2,0.6398824756935386,0.6593833596990313
noisy_verifier_calibration_robustness,noisy_verifier_harsh,16,3,0.6661733496117306,0.6285689524460114
noisy_verifier_calibration_robustness,noisy_verifier_harsh,32,1,0.5687936959634615,0.8266111490299209
noisy_verifier_calibration_robustness,noisy_verifier_harsh,32,2,0.5593686322277329,0.8082271819842908
noisy_verifier_calibration_robustness,noisy_verifier_harsh,32,3,0.6187223143455248,0.7539760379822451
noisy_verifier_calibration_robustness,noisy_verifier_harsh,64,1,0.5055248731890364,0.9420474185124863
noisy_verifier_calibration_robustness,noisy_verifier_harsh,64,2,0.4693857056092642,0.9570805433475613
noisy_verifier_calibration_robustness,noisy_verifier_harsh,64,3,0.5707744624962524,0.8946009016163428
noisy_verifier_calibration_robustness,noisy_verifier_harsh,128,1,0.4437500000000001,1.0
noisy_verifier_calibration_robustness,noisy_verifier_harsh,128,2,0.4700000000000001,1.0
noisy_verifier_calibration_robustness,noisy_verifier_harsh,128,3,0.52125,1.0
noisy_verifier_calibration_robustness,grounded_combined,1,1,0.5586132812500001,0.7451171875
noisy_verifier_calibration_robustness,grounded_combined,1,2,0.5566894531250001,0.75
noisy_verifier_calibration_robustness,grounded_combined,1,3,0.575908203125,0.69140625
noisy_verifier_calibration_robustness,grounded_combined,2,1,0.6863584215059055,0.5547643946850394
noisy_verifier_calibration_robustness,grounded_combined,2,2,0.682230253444882,0.5635765255905512
noisy_verifier_calibration_robustness,grounded_combined,2,3,0.7216635396161417,0.4784694881889764
noisy_verifier_calibration_robustness,grounded_combined,4,1,0.837551823404887,0.3067612485939258
noisy_verifier_calibration_robustness,grounded_combined,4,2,0.8272438074146982,0.3202137935883015
noisy_verifier_calibration_robustness,grounded_combined,4,3,0.8759772076537309,0.22970475956130487
noisy_verifier_calibration_robustness,grounded_combined,8,1,0.9514653843910552,0.09275747345104038
noisy_verifier_calibration_robustness,grounded_combined,8,2,0.942382552728205,0.106197924142041
noisy_verifier_calibration_robustness,grounded_combined,8,3,0.9722485765589113,0.053305256153573184
noisy_verifier_calibration_robustness,grounded_combined,16,1,0.9956880364267504,0.007994889839117296
noisy_verifier_calibration_robustness,grounded_combined,16,2,0.9927811616549052,0.01291212862448217
noisy_verifier_calibration_robustness,grounded_combined,16,3,0.9985787622746001,0.002827996378046086
noisy_verifier_calibration_robustness,grounded_combined,32,1,0.9999774780897122,3.9812341026322705e-05
noisy_verifier_calibration_robustness,grounded_combined,32,2,0.9998831593880053,0.00021264144678748932
noisy_verifier_calibration_robustness,grounded_combined,32,3,0.9999975995332334,4.997216659794747e-06
noisy_verifier_calibration_robustness,grounded_combined,64,1,0.9999999999803217,3.41092301104205e-11
noisy_verifier_calibration_robustness,grounded_combined,64,2,0.9999999955153616,8.560336954662495e-09
noisy_verifier_calibration_robustness,grounded_combined,64,3,0.9999999999999359,1.218813507558315e-13
noisy_verifier_calibration_robustness,grounded_combined,128,1,1.0,0.0
noisy_verifier_calibration_robustness,grounded_combined,128,2,1.0,0.0
noisy_verifier_calibration_robustness,grounded_combined,128,3,1.0,0.0
noisy_verifier_calibration_robustness,random,1,1,0.5586132812500001,0.7451171875
noisy_verifier_calibration_robustness,random,1,2,0.5566894531250001,0.75
noisy_verifier_calibration_robustness,random,1,3,0.575908203125,0.69140625
noisy_verifier_calibration_robustness,random,2,1,0.5592565821850395,0.7379890501968505
noisy_verifier_calibration_robustness,random,2,2,0.5538173597440945,0.7582277312992127
noisy_verifier_calibration_robustness,random,2,3,0.583982375738189,0.6802257627952757
noisy_verifier_calibration_robustness,random,4,1,0.5534636216957256,0.7455141427634047
noisy_verifier_calibration_robustness,random,4,2,0.5455680127484066,0.7751935344019497
noisy_verifier_calibration_robustness,random,4,3,0.5802078687429697,0.6820221105174353
noisy_verifier_calibration_robustness,random,8,1,0.548788251642343,0.7570303665872425
noisy_verifier_calibration_robustness,random,8,2,0.5381020126726607,0.7877675232057749
noisy_verifier_calibration_robustness,random,8,3,0.5712631294768546,0.6954643374422196
noisy_verifier_calibration_robustness,random,16,1,0.5411367214743493,0.7693960970430751
noisy_verifier_calibration_robustness,random,16,2,0.5257340713283365,0.8082524482378407
noisy_verifier_calibration_robustness,random,16,3,0.5600627637029367,0.7181870733145095
noisy_verifier_calibration_robustness,random,32,1,0.5408494674752822,0.7636604406796859
noisy_verifier_calibration_robustness,random,32,2,0.49834409503574106,0.8486398211028965
noisy_verifier_calibration_robustness,random,32,3,0.5448194381709085,0.7518176682570995
noisy_verifier_calibration_robustness,random,64,1,0.5755300823210171,0.7065439084007056
noisy_verifier_calibration_robustness,random,64,2,0.445078341072508,0.9094154342072229
noisy_verifier_calibration_robustness,random,64,3,0.5123161935303933,0.8079591883559052
noisy_verifier_calibration_robustness,random,128,1,0.7037500000000001,0.5
noisy_verifier_calibration_robustness,random,128,2,0.33000000000000007,1.0
noisy_verifier_calibration_robustness,random,128,3,0.46125000000000005,0.875
noisy_verifier_calibration_robustness,oracle,1,1,0.5586132812500001,0.7451171875
noisy_verifier_calibration_robustness,oracle,1,2,0.5566894531250001,0.75
noisy_verifier_calibration_robustness,oracle,1,3,0.575908203125,0.69140625
noisy_verifier_calibration_robustness,oracle,2,1,0.7352082308070866,0.5547643946850394
noisy_verifier_calibration_robustness,oracle,2,2,0.7283781373031497,0.5635765255905512
noisy_verifier_calibration_robustness,oracle,2,3,0.7628574064960632,0.4784694881889764
noisy_verifier_calibration_robustness,oracle,4,1,0.8826092676696663,0.30676124859392573
noisy_verifier_calibration_robustness,oracle,4,2,0.8749360606486689,0.3202137935883015
noisy_verifier_calibration_robustness,oracle,4,3,0.9083921215316836,0.22970475956130484
noisy_verifier_calibration_robustness,oracle,8,1,0.9711413377880513,0.09275747345104036
noisy_verifier_calibration_robustness,oracle,8,2,0.9664041584317813,0.10619792414204102
noisy_verifier_calibration_robustness,oracle,8,3,0.9826973846568683,0.05330525615357319
noisy_verifier_calibration_robustness,oracle,16,1,0.997951871641775,0.007994889839117295
noisy_verifier_calibration_robustness,oracle,16,2,0.9966297648981997,0.01291212862448217
noisy_verifier_calibration_robustness,oracle,16,3,0.9992543879731663,0.002827996378046086
noisy_verifier_calibration_robustness,oracle,32,1,0.9999913361740354,3.9812341026322705e-05
noisy_verifier_calibration_robustness,oracle,32,2,0.9999518746424336,0.0002126414467874893
noisy_verifier_calibration_robustness,oracle,32,3,0.9999989505182298,4.997216659794746e-06
noisy_verifier_calibration_robustness,oracle,64,1,0.9999999999935149,3.4109230110420515e-11
noisy_verifier_calibration_robustness,oracle,64,2,0.9999999982993117,8.560336954662497e-09
noisy_verifier_calibration_robustness,oracle,64,3,0.9999999999999802,1.2188135075583147e-13
noisy_verifier_calibration_robustness,oracle,128,1,1.0,0.0
noisy_verifier_calibration_robustness,oracle,128,2,1.0,0.0
noisy_verifier_calibration_robustness,oracle,128,3,1.0,0.0
noisy_verifier_calibration_robustness,calib_1pct_noise0,1,1,0.5586132812500001,0.7451171875
noisy_verifier_calibration_robustness,calib_1pct_noise0,1,2,0.5566894531250001,0.75
noisy_verifier_calibration_robustness,calib_1pct_noise0,1,3,0.575908203125,0.69140625
noisy_verifier_calibration_robustness,calib_1pct_noise0,2,1,0.7236251230314962,0.5547643946850394
noisy_verifier_calibration_robustness,calib_1pct_noise0,2,2,0.7124118786909449,0.5635765255905512
noisy_verifier_calibration_robustness,calib_1pct_noise0,2,3,0.7513468873031497,0.47949987696850394
noisy_verifier_calibration_robustness,calib_1pct_noise0,4,1,0.8684758796166104,0.3067612485939258
noisy_verifier_calibration_robustness,calib_1pct_noise0,4,2,0.8563234833145857,0.3202137935883015
noisy_verifier_calibration_robustness,calib_1pct_noise0,4,3,0.8961505118110237,0.23128822178477687
noisy_verifier_calibration_robustness,calib_1pct_noise0,8,1,0.9653086954339452,0.09275747345104038
noisy_verifier_calibration_robustness,calib_1pct_noise0,8,2,0.9573616130425955,0.106197924142041
noisy_verifier_calibration_robustness,calib_1pct_noise0,8,3,0.9783556226168578,0.05427127001635546
noisy_verifier_calibration_robustness,calib_1pct_noise0,16,1,0.9974716316534495,0.007994889839117296
noisy_verifier_calibration_robustness,calib_1pct_noise0,16,2,0.995306427166204,0.012912128624482173
noisy_verifier_calibration_robustness,calib_1pct_noise0,16,3,0.9989906294176094,0.0029758051616329455
noisy_verifier_calibration_robustness,calib_1pct_noise0,32,1,0.999989069657718,3.9812341026322705e-05
noisy_verifier_calibration_robustness,calib_1pct_noise0,32,2,0.9999275267204148,0.0002126414467874893
noisy_verifier_calibration_robustness,calib_1pct_noise0,32,3,0.9999984048072149,5.834655438750814e-06
noisy_verifier_calibration_robustness,calib_1pct_noise0,64,1,0.9999999999911087,3.4109230110420515e-11
noisy_verifier_calibration_robustness,calib_1pct_noise0,64,2,0.9999999973909895,8.560336954662495e-09
noisy_verifier_calibration_robustness,calib_1pct_noise0,64,3,0.9999999999999432,2.2522277932123212e-13
noisy_verifier_calibration_robustness,calib_1pct_noise0,128,1,1.0,0.0
noisy_verifier_calibration_robustness,calib_1pct_noise0,128,2,1.0,0.0
noisy_verifier_calibration_robustness,calib_1pct_noise0,128,3,1.0,0.0
noisy_verifier_calibration_robustness,calib_2pct_noise5,1,1,0.5586132812500001,0.7451171875
noisy_verifier_calibration_robustness,calib_2pct_noise5,1,2,0.5566894531250001,0.75
noisy_verifier_calibration_robustness,calib_2pct_noise5,1,3,0.575908203125,0.69140625
noisy_verifier_calibration_robustness,calib_2pct_noise5,2,1,0.728558532234252,0.5547643946850394
noisy_verifier_calibration_robustness,calib_2pct_noise5,2,2,0.7179865895669293,0.5635765255905512
noisy_verifier_calibration_robustness,calib_2pct_noise5,2,3,0.7569132935531496,0.47865403543307083
noisy_verifier_calibration_robustness,calib_2pct_noise5,4,1,0.8761006141029247,0.30676124859392573
noisy_verifier_calibration_robustness,calib_2pct_noise5,4,2,0.8648897308246626,0.32021379358830143
noisy_verifier_calibration_robustness,calib_2pct_noise5,4,3,0.903350200599925,0.23025001171728537
noisy_verifier_calibration_robustness,calib_2pct_noise5,8,1,0.9676486092365568,0.09275747345104038
noisy_verifier_calibration_robustness,calib_2pct_noise5,8,2,0.9616703992141975,0.106197924142041
noisy_verifier_calibration_robustness,calib_2pct_noise5,8,3,0.9806891580987931,0.0539083681062072
noisy_verifier_calibration_robustness,calib_2pct_noise5,16,1,0.9974913104977716,0.007994889839117296
noisy_verifier_calibration_robustness,calib_2pct_noise5,16,2,0.9958637842560825,0.012912128624482173
noisy_verifier_calibration_robustness,calib_2pct_noise5,16,3,0.999073934020168,0.00295951312686115
noisy_verifier_calibration_robustness,calib_2pct_noise5,32,1,0.9999887643101204,3.9812341026322705e-05
noisy_verifier_calibration_robustness,calib_2pct_noise5,32,2,0.9999338896285567,0.00021264144678748932
noisy_verifier_calibration_robustness,calib_2pct_noise5,32,3,0.9999984531423863,5.829623598534076e-06
noisy_verifier_calibration_robustness,calib_2pct_noise5,64,1,0.9999999999922815,3.4109230110420515e-11
noisy_verifier_calibration_robustness,calib_2pct_noise5,64,2,0.9999999973038558,8.560336954662497e-09
noisy_verifier_calibration_robustness,calib_2pct_noise5,64,3,0.9999999999999512,2.252227366311628e-13
noisy_verifier_calibration_robustness,calib_2pct_noise5,128,1,1.0,0.0
noisy_verifier_calibration_robustness,calib_2pct_noise5,128,2,1.0,0.0
noisy_verifier_calibration_robustness,calib_2pct_noise5,128,3,1.0,0.0
noisy_verifier_calibration_robustness,calib_5pct_noise10,1,1,0.5586132812500001,0.7451171875
noisy_verifier_calibration_robustness,calib_5pct_noise10,1,2,0.5566894531250001,0.75
noisy_verifier_calibration_robustness,calib_5pct_noise10,1,3,0.575908203125,0.69140625
noisy_verifier_calibration_robustness,calib_5pct_noise10,2,1,0.7158470718503938,0.5672367125984252
noisy_verifier_calibration_robustness,calib_5pct_noise10,2,2,0.7031538355068899,0.5803241879921259
noisy_verifier_calibration_robustness,calib_5pct_noise10,2,3,0.7432288847194883,0.4904266117125984
noisy_verifier_calibration_robustness,calib_5pct_noise10,4,1,0.8438312970351363,0.3623048486126734
noisy_verifier_calibration_robustness,calib_5pct_noise10,4,2,0.82914043702545,0.3932701420134983
noisy_verifier_calibration_robustness,calib_5pct_noise10,4,3,0.8740515210403388,0.2792483966847894
noisy_verifier_calibration_robustness,calib_5pct_noise10,8,1,0.90385433211564,0.24779374685475333
noisy_verifier_calibration_robustness,calib_5pct_noise10,8,2,0.8886519783203134,0.3041942445207987
noisy_verifier_calibration_robustness,calib_5pct_noise10,8,3,0.9261257914187859,0.17826754224444968
noisy_verifier_calibration_robustness,calib_5pct_noise10,16,1,0.8813792273444361,0.3205295243708246
noisy_verifier_calibration_robustness,calib_5pct_noise10,16,2,0.8695334168040179,0.39736536574806763
noisy_verifier_calibration_robustness,calib_5pct_noise10,16,3,0.9073427167303161,0.23141036717553795
noisy_verifier_calibration_robustness,calib_5pct_noise10,32,1,0.8096496412331022,0.5224774390584226
noisy_verifier_calibration_robustness,calib_5pct_noise10,32,2,0.8181385860154358,0.6026409866872441
noisy_verifier_calibration_robustness,calib_5pct_noise10,32,3,0.8593241193692944,0.36195112919725647
noisy_verifier_calibration_robustness,calib_5pct_noise10,64,1,0.72934696457284,0.7552193981029447
noisy_verifier_calibration_robustness,calib_5pct_noise10,64,2,0.791845955964953,0.7947936289184949
noisy_verifier_calibration_robustness,calib_5pct_noise10,64,3,0.7991747093935895,0.5358289697483116
noisy_verifier_calibration_robustness,calib_5pct_noise10,128,1,0.6818939393939394,0.8977272727272727
noisy_verifier_calibration_robustness,calib_5pct_noise10,128,2,0.7908333333333333,0.9
noisy_verifier_calibration_robustness,calib_5pct_noise10,128,3,0.7216961050724637,0.761322463768116
noisy_verifier_calibration_robustness,calib_10pct_noise20,1,1,0.5586132812500001,0.7451171875
noisy_verifier_calibration_robustness,calib_10pct_noise20,1,2,0.5566894531250001,0.75
noisy_verifier_calibration_robustness,calib_10pct_noise20,1,3,0.575908203125,0.69140625
noisy_verifier_calibration_robustness,calib_10pct_noise20,2,1,0.7266470841535434,0.5592934916338583
noisy_verifier_calibration_robustness,calib_10pct_noise20,2,2,0.7164555394931104,0.5688668799212598
noisy_verifier_calibration_robustness,calib_10pct_noise20,2,3,0.7521468996062992,0.4820066437007874
noisy_verifier_calibration_robustness,calib_10pct_noise20,4,1,0.8701987805918792,0.3253445018591426
noisy_verifier_calibration_robustness,calib_10pct_noise20,4,2,0.8610161521313742,0.34234070936445443
noisy_verifier_calibration_robustness,calib_10pct_noise20,4,3,0.8967043683602051,0.24395007752937137
noisy_verifier_calibration_robustness,calib_10pct_noise20,8,1,0.956279233568277,0.1371878399844506
noisy_verifier_calibration_robustness,calib_10pct_noise20,8,2,0.9513646352904385,0.16206922985857591
noisy_verifier_calibration_robustness,calib_10pct_noise20,8,3,0.9732989910400957,0.08775615732769956
noisy_verifier_calibration_robustness,calib_10pct_noise20,16,1,0.9801436178759725,0.07887051124674913
noisy_verifier_calibration_robustness,calib_10pct_noise20,16,2,0.9760768413638027,0.1136474463347179
noisy_verifier_calibration_robustness,calib_10pct_noise20,16,3,0.9887992345871037,0.06396925569804993
noisy_verifier_calibration_robustness,calib_10pct_noise20,32,1,0.9774650077746155,0.09575044044781499
noisy_verifier_calibration_robustness,calib_10pct_noise20,32,2,0.9686471151204891,0.16189441361090587
noisy_verifier_calibration_robustness,calib_10pct_noise20,32,3,0.9861650401784299,0.09962761881365031
noisy_verifier_calibration_robustness,calib_10pct_noise20,64,1,0.9725933273970623,0.11905945898405625
noisy_verifier_calibration_robustness,calib_10pct_noise20,64,2,0.9505394245053778,0.25773981801133694
noisy_verifier_calibration_robustness,calib_10pct_noise20,64,3,0.980980621323956,0.16557679424356037
noisy_verifier_calibration_robustness,calib_10pct_noise20,128,1,0.9714208669876774,0.12464274619447033
noisy_verifier_calibration_robustness,calib_10pct_noise20,128,2,0.9243434415393654,0.4059327262044653
noisy_verifier_calibration_robustness,calib_10pct_noise20,128,3,0.971565170940171,0.29086538461538464
