experiment,method,N,seed,selected_real_utility,violation_rate
learned_vla_style,grounded_combined,16,3,0.9984457529688626,0.00263625776883256
learned_vla_style,grounded_combined,32,1,0.999974114425844,6.044418603315959e-05
learned_vla_style,grounded_combined,32,2,0.9999020026073272,0.00020108112795888777
learned_vla_style,grounded_combined,32,3,0.9999972838102671,6.370670418850216e-06
learned_vla_style,grounded_combined,64,1,0.999999999825221,3.709266084061579e-10
learned_vla_style,grounded_combined,64,2,0.9999999966989452,8.54469301120117e-09
learned_vla_style,grounded_combined,64,3,0.9999999999990434,2.4723315485223173e-12
learned_vla_style,grounded_combined,128,1,1.0,0.0
learned_vla_style,grounded_combined,128,2,1.0,0.0
learned_vla_style,grounded_combined,128,3,1.0,0.0
learned_vla_style,random,1,1,0.4658447265625,0.447265625
learned_vla_style,random,1,2,0.4575439453125,0.4580078125
learned_vla_style,random,1,3,0.49473470052083335,0.4189453125
learned_vla_style,random,2,1,0.4689358288221785,0.4346856545275591
learned_vla_style,random,2,2,0.45185713480150924,0.4608298474409449
learned_vla_style,random,2,3,0.5046586644931104,0.4123093011811024
learned_vla_style,random,4,1,0.46256760248718914,0.43545402137232847
learned_vla_style,random,4,2,0.4430162158441132,0.45985803337082864
learned_vla_style,random,4,3,0.4960420413268654,0.42238827568428944
learned_vla_style,random,8,1,0.45158383302236604,0.44860833529805305
learned_vla_style,random,8,2,0.43532371946360604,0.45540234274118774
learned_vla_style,random,8,3,0.4774387483121666,0.44614893543676204
learned_vla_style,random,16,1,0.42487383219265173,0.47836256204295513
learned_vla_style,random,16,2,0.4212195642015807,0.4561000713693956
learned_vla_style,random,16,3,0.4522169572407048,0.4833670404081142
learned_vla_style,random,32,1,0.3946294287020852,0.5004056938927711
learned_vla_style,random,32,2,0.39429145492143003,0.45561273760719834
learned_vla_style,random,32,3,0.41403187021035015,0.5545844299931659
learned_vla_style,random,64,1,0.4218302394524721,0.4457352615018739
learned_vla_style,random,64,2,0.3575325857687899,0.438297706512274
learned_vla_style,random,64,3,0.3461885134829529,0.6678929911956362
learned_vla_style,random,128,1,0.621875,0.25
learned_vla_style,random,128,2,0.2625,0.375
learned_vla_style,random,128,3,0.23541666666666664,0.875
learned_vla_style,oracle,1,1,0.4658447265625,0.447265625
learned_vla_style,oracle,1,2,0.4575439453125,0.4580078125
learned_vla_style,oracle,1,3,0.49473470052083335,0.4189453125
learned_vla_style,oracle,2,1,0.6877992484826116,0.25658218503937014
learned_vla_style,oracle,2,2,0.676918394233924,0.2772976131889764
learned_vla_style,oracle,2,3,0.7215132105068898,0.22663939468503935
learned_vla_style,oracle,4,1,0.8774171816413574,0.10918797162073492
learned_vla_style,oracle,4,2,0.8679970787831208,0.13250511752437194
learned_vla_style,oracle,4,3,0.9037551783566118,0.0870109322272216
learned_vla_style,oracle,8,1,0.9746877241212618,0.020229264490021152
learned_vla_style,oracle,8,2,0.9702501280846082,0.031879984511314234
learned_vla_style,oracle,8,3,0.9849441311740896,0.012712809929997862
learned_vla_style,oracle,16,1,0.9983617412500123,0.0009142438555282779
learned_vla_style,oracle,16,2,0.99743933249314,0.002463954969050535
learned_vla_style,oracle,16,3,0.9994347825026937,0.000269454641426901
learned_vla_style,oracle,32,1,0.9999940595402841,5.478094682217731e-06
learned_vla_style,oracle,32,2,0.9999717431362195,4.504215019706908e-05
learned_vla_style,oracle,32,3,0.9999993505403517,4.00562664329768e-07
learned_vla_style,oracle,64,1,0.999999999998181,4.907143058655503e-12
learned_vla_style,oracle,64,2,0.9999999995668831,2.074137858022201e-09
learned_vla_style,oracle,64,3,0.9999999999999956,1.148051243753971e-14
learned_vla_style,oracle,128,1,1.0,0.0
learned_vla_style,oracle,128,2,1.0,0.0
learned_vla_style,oracle,128,3,1.0,0.0
learned_vla_style,torch_semantic,1,1,0.4658447265625,0.447265625
learned_vla_style,torch_semantic,1,2,0.4575439453125,0.4580078125
learned_vla_style,torch_semantic,1,3,0.49473470052083335,0.4189453125
learned_vla_style,torch_semantic,2,1,0.40744731432496717,0.6383027805118111
learned_vla_style,torch_semantic,2,2,0.390626922367126,0.6427626722440946
learned_vla_style,torch_semantic,2,3,0.4366580672777231,0.5987789124015748
learned_vla_style,torch_semantic,4,1,0.29986163199326643,0.8534917627484064
learned_vla_style,torch_semantic,4,2,0.2752210944335083,0.8548685672103487
learned_vla_style,torch_semantic,4,3,0.31700994279198175,0.8205958356767904
learned_vla_style,torch_semantic,8,1,0.21437310986435992,0.9753128504088764
learned_vla_style,torch_semantic,8,2,0.1942197148163916,0.9648258905364293
learned_vla_style,torch_semantic,8,3,0.2232236308350769,0.9599122098858884
learned_vla_style,torch_semantic,16,1,0.2072708506147674,0.9987791515337747
learned_vla_style,torch_semantic,16,2,0.1852569529444067,0.9793057728678216
learned_vla_style,torch_semantic,16,3,0.21598122372268957,0.9963292996032254
learned_vla_style,torch_semantic,32,1,0.22354941311212967,0.9999819396638436
learned_vla_style,torch_semantic,32,2,0.20704899771507973,0.9679164550540268
learned_vla_style,torch_semantic,32,3,0.2508238727884309,0.9998901493926391
learned_vla_style,torch_semantic,64,1,0.24600741010917748,0.9999999996802041
learned_vla_style,torch_semantic,64,2,0.24992027245663978,0.937497214403749
learned_vla_style,torch_semantic,64,3,0.31039087359282547,0.9999999858094892
learned_vla_style,torch_semantic,128,1,0.2671875,1.0
learned_vla_style,torch_semantic,128,2,0.35,0.875
learned_vla_style,torch_semantic,128,3,0.37092013888888886,1.0
learned_vla_style,torch_calibrated,1,1,0.4658447265625,0.447265625
learned_vla_style,torch_calibrated,1,2,0.4575439453125,0.4580078125
learned_vla_style,torch_calibrated,1,3,0.49473470052083335,0.4189453125
learned_vla_style,torch_calibrated,2,1,0.6857952448326772,0.27319143700787407
learned_vla_style,torch_calibrated,2,2,0.6748754946891404,0.2950910433070866
learned_vla_style,torch_calibrated,2,3,0.719722717765748,0.23954232283464566
learned_vla_style,torch_calibrated,4,1,0.875498652512186,0.11919478815148107
learned_vla_style,torch_calibrated,4,2,0.8657892108701255,0.14433379030746155
learned_vla_style,torch_calibrated,4,3,0.9019773267924843,0.09202426649793777
learned_vla_style,torch_calibrated,8,1,0.9740531604296373,0.020458891803759798
learned_vla_style,torch_calibrated,8,2,0.9688278797240195,0.03322457820845545
learned_vla_style,torch_calibrated,8,3,0.9838663490681672,0.011910655338919201
learned_vla_style,torch_calibrated,16,1,0.998297101122864,0.0006930687712316042
learned_vla_style,torch_calibrated,16,2,0.9967806410304566,0.0024122831864377384
learned_vla_style,torch_calibrated,16,3,0.9981842295565628,0.000159216746748359
learned_vla_style,torch_calibrated,32,1,0.9999935780337346,2.4574272946223724e-06
learned_vla_style,torch_calibrated,32,2,0.9994723596115591,3.817326907888177e-05
learned_vla_style,torch_calibrated,32,3,0.9979697766251787,2.2137113094175464e-08
learned_vla_style,torch_calibrated,64,1,0.9999999999977867,8.924907186976306e-13
learned_vla_style,torch_calibrated,64,2,0.9994795139784823,2.0264800084563214e-09
learned_vla_style,torch_calibrated,64,3,0.9969515373544666,7.031232006535262e-19
learned_vla_style,torch_calibrated,128,1,1.0,0.0
learned_vla_style,torch_calibrated,128,2,0.9994791666666667,0.0
learned_vla_style,torch_calibrated,128,3,0.9965277777777777,0.0
